,Unnamed: 0,text,label
4076,6624,"when perry fists a bull at the moore farm , it's only a matter of time before he gets the upper hand in matters of the heart .",0
2167,3253,one of those terrific documentaries that collect a bunch of people who are enthusiastic about something and then figures out how to make us share their enthusiasm .,1
2224,1760,an impeccable study in perversity .,1
4099,2835,brings awareness to an issue often overlooked -- women's depression .,1
3813,106,a romantic comedy that operates by the rules of its own self-contained universe .,1
4271,3433,"if you like blood , guts and crazy beasts stalking men with guns though . . . you will likely enjoy this monster .",1
50,2606,"[gosling's] combination of explosive physical energy and convincing intelligence helps create a complex , unpredictable character .",1
816,2490,"the movie is brilliant , really . it is philosophy , illustrated through everyday events .",1
1854,87,"director kapur is a filmmaker with a real flair for epic landscapes and adventure , and this is a better film than his earlier english-language movie , the overpraised elizabeth .",1
1259,1742,a very funny romantic comedy about two skittish new york middle-agers who stumble into a relationship and then struggle furiously with their fears and foibles .,1
3966,3367,"the film doesn't sustain its initial promise with a jarring , new-agey tone creeping into the second half",1
1560,812,it's absolutely spooky how lillard channels the shagster right down to the original casey kasem-furnished voice .,1
1947,3028,a good thriller .,1
705,2814,"there are laughs aplenty , and , as a bonus , viewers don't have to worry about being subjected to farts , urine , feces , semen , or any of the other foul substances that have overrun modern-day comedies .",1
2565,3375,a difficult but worthy film that bites off more than it can chew by linking the massacre of armenians in 1915 with some difficult relationships in the present .,1
2600,3020,"if you're content with a clever pseudo-bio that manages to have a good time as it doles out pieces of the famous director's life , eisenstein delivers .",1
4260,738,"the ending does leave you unfulfilled , but these are performances to enjoy in a memorable ensemble piece .",1
4389,3526,"it's incredible the number of stories the holocaust has generated . just when you think that every possible angle has been exhausted by documentarians , another new film emerges with yet another remarkable yet shockingly little-known perspective .",1
494,1833,"it's a clear-eyed portrait of an intensely lived time , filled with nervous energy , moral ambiguity and great uncertainties .",1
341,779,""" 13 conversations "" holds its goodwill close , but is relatively slow to come to the point .",1
508,3579,"it's both degrading and strangely liberating to see people working so hard at leading lives of sexy intrigue , only to be revealed by the dispassionate gantz brothers as ordinary , pasty lumpen .",1
2457,1278,"bleakly funny , its characters all the more touching for refusing to pity or memorialize themselves .",1
4220,651,"awkward but sincere and , ultimately , it wins you over .",1
795,3273,"while most films these days are about nothing , this film seems to be about everything that's plaguing the human spirit in a relentlessly globalizing world .",1
1103,1401,"further proof that the epicenter of cool , beautiful , thought-provoking foreign cinema is smack-dab in the middle of dubya's axis of evil .",1
1117,3551,". . . only bond can save us from the latest eccentric , super-wealthy megalomaniac bent on world domination and destruction .",1
3961,7763,"a fast-paced , glitzy but extremely silly piece .",0
2226,1644,"moonlight mile gives itself the freedom to feel contradictory things . it is sentimental but feels free to offend , is analytical and then surrenders to the illogic of its characters , is about grief and yet permits laughter .",1
69,3909,"the sentimental script has problems , but the actors pick up the slack .",1
1719,34,"while it would be easy to give crush the new title of two weddings and a funeral , it's a far more thoughtful film than any slice of hugh grant whimsy .",1
51,2457,"blade ii merges bits and pieces from fighting games , wire fu , horror movies , mystery , james bond , wrestling , sci-fi and anime into one big bloody stew .",1
4170,1567,the modern-day royals have nothing on these guys when it comes to scandals . it's only in fairy tales that princesses that are married for political reason live happily ever after .,1
1356,3373,"while this gentle and affecting melodrama will have luvvies in raptures , it's far too slight and introspective to appeal to anything wider than a niche audience .",1
2564,5010,"imagine ( if possible ) a pasolini film without passion or politics , or an almodovar movie without beauty or humor , and you have some idea of the glum , numb experience of watching o fantasma .",0
2535,3123,"a hard look at one man's occupational angst and its subsequent reinvention , a terrifying study of bourgeois desperation worthy of claude chabrol .",1
1149,2891,a return to pure disney magic and is enjoyable family fare .,1
800,3464,"like shrek , spirit's visual imagination reminds you of why animation is such a perfect medium for children , because of the way it allows the mind to enter and accept another world .",1
2466,452,disturbing and brilliant documentary .,1
1784,1780,"nettelbeck has crafted an engaging fantasy of flavours and emotions , one part romance novel , one part recipe book .",1
1273,4158,"an 83 minute document of a project which started in a muddle , seesawed back and forth between controlling interests multiple times , then found its sweet spot",1
5,7317,"a frantic search for laughs , with a hit-to-miss ratio that doesn't exactly favour the audience .",0
654,3475,"colorful and deceptively buoyant until it suddenly pulls the rug out from under you , burkinabe filmmaker dani kouyate's reworking of a folk story whose roots go back to 7th-century oral traditions is also a pointed political allegory .",1
