,Unnamed: 0,idx,text,label
22447,46798,46798,"mostly it 's a work that , with humor , warmth , and intelligence , captures a life interestingly lived . ",1
31368,1298,1298,laugh-a-minute crowd pleaser ,1
8800,43924,43924,this deeply moving french drama develops a startling story that works both as a detailed personal portrait and as a rather frightening examination of modern times . ,1
35535,2484,2484,"a mostly believable , refreshingly low-key and quietly inspirational little sports ",1
25774,36657,36657,fans will undoubtedly enjoy it ,1
21964,65093,65093,a powerful and reasonably fulfilling gestalt ,1
31095,14785,14785,"to the core of what it actually means to face your fears , to be a girl in a world of boys ",1
9010,20072,20072,"davis ' candid , archly funny and deeply authentic take on intimate relationships comes to fruition in her sophomore effort . ",1
38013,45806,45806,often-hilarious farce ,1
2918,61466,61466,"-- drama , conflict , tears and surprise -- ",1
12949,41190,41190,"mike white 's deft combination of serious subject matter and dark , funny humor ",1
3178,16108,16108,greatest musicians ,1
36245,56869,56869,the script by david koepp is perfectly serviceable and because he gives the story some soul ... ,1
6082,23237,23237,welled up in my eyes both times ,1
6461,32468,32468,"its heart , as simple self-reflection meditation ",1
1719,3917,3917,with a teeth-clenching gusto ,1
34268,44987,44987,a rounded and revealing overview ,1
17416,50117,50117,spout hilarious dialogue about following your dream and ` just letting the mountain tell you what to do ,1
37741,17145,17145,brings this unknown slice of history affectingly ,1
19204,48874,48874,you 're a comic fan ,1
30094,22725,22725,the off-center humor ,1
7777,26735,26735,"is about the need to stay in touch with your own skin , at 18 or 80 ",1
20129,1847,1847,romp that has something to say . ,1
36523,58287,58287,has an ` a ' list cast and some strong supporting players ,1
14782,60663,60663,"even when there are lulls , the emotions seem authentic , and the picture is so lovely toward the end ",1
9192,49451,49451,universal and involving ,1
28353,52865,52865,do a homage ,1
20180,3779,3779,this goofily endearing and well-lensed gorefest ,1
26024,18896,18896,-- elegant technology for the masses -- ,1
11677,58778,58778,panic room is interested in nothing more than sucking you in ... and making you sweat ,1
24703,34922,34922,is more fascinating -- being real -- than anything seen on jerry springer ,1
14229,37673,37673,'s a lot to recommend read my lips ,1
29747,39103,39103,empowerment ,1
32590,18246,18246,have required genuine acting from ms. spears ,1
30448,54107,54107,even a must-see ,1
3155,54022,54022,most genuinely sweet films ,1
14062,5087,5087,embraces life in public ,1
36808,34520,34520,"find it with ring , an indisputably spooky film ; ",1
6904,9235,9235,"hilariously , gloriously alive , and quite often hotter ",1
12991,15431,15431,"is a lot like a well-made pb & j sandwich : familiar , fairly uneventful and boasting no real surprises -- but still quite tasty and inviting all the same ",1
15483,32270,32270,my enjoyment ,1
18259,32354,32354,"a wonderful , imaginative script ",1
13946,30459,30459,most inventive directors ,1
4953,50899,50899,as a story of dramatic enlightenment ,1
2273,6371,6371,"stylish but steady , and ultimately very satisfying , ",1
33558,5716,5716,"the film ) tackles the topic of relationships in such a straightforward , emotionally honest manner that by the end ",1
19040,34815,34815,there are enough high points to keep this from being a complete waste of time ,1
36837,10758,10758,the adrenaline jolt ,1
5365,47841,47841,guilty-pleasure ,1
8073,20438,20438,that best describes this film : honest ,1
23158,53132,53132,rewarding . ,1
11871,35597,35597,to become a household name on the basis of his first starring vehicle ,1
4765,41258,41258,something fishy ,1
3458,38229,38229,bring fresh good looks and an ease in front of the camera ,1
17445,20156,20156,a fully engaged supporting cast ,1
5224,5902,5902,the stunt work is top-notch ,1
2514,48262,48262,loaded with good intentions ,1
27436,14424,14424,rewards ,1
13034,53528,53528,fluidity and sense ,1
28524,39494,39494,a fascinating curiosity piece -- ,1
19075,7060,7060,could hardly ask for more . ,1
32880,10764,10764,makes martha enormously endearing ,1
31061,26596,26596,"philippe , who makes oliver far more interesting than the character 's lines would suggest ",1
12092,8643,8643,reign of fire just might go down as one of the all-time great apocalypse movies . ,1
22117,65039,65039,motionless characters ,0
9861,52283,52283,"when a woman 's life , out of a deep-seated , emotional need , is about to turn onto a different path ",1
20410,63042,63042,"a sun-drenched masterpiece , part parlor game , part psychological case study , ",1
33048,12988,12988,"find an enthusiastic audience among american action-adventure buffs , but the film 's interests ",1
37120,65258,65258,"with pat storylines , precious circumstances and beautiful stars ",1
8046,47727,47727,have a new favorite musical ,1
34907,25102,25102,more than a movie ,1
14096,19112,19112,old-fashioned but thoroughly satisfying entertainment ,1
14793,66662,66662,"definitely a crowd-pleaser , but then , so was the roman colosseum . ",1
8766,28649,28649,have to see it ,1
12718,5630,5630,a skyscraper ,1
31284,365,365,greatly ,1
30568,45907,45907,"is the best kind of documentary , one that makes a depleted yesterday feel very much like a brand-new tomorrow ",1
14863,4422,4422,"romantic , riveting and handsomely animated . ",1
12840,41625,41625,"the one of the world 's best actors , daniel auteuil , ",1
4243,8999,8999,'s a very valuable film ,1
7489,42870,42870,are pretty valuable ,1
20980,62698,62698,tested by bad luck and their own immaturity ,0
20277,41435,41435,manages to string together enough charming moments to work . ,1
1222,65876,65876,an edgy thriller that delivers a surprising ,1
9468,19909,19909,what makes their project so interesting ,1
10533,48531,48531,a very funny romantic comedy about two skittish new york middle-agers who stumble into a relationship and then struggle furiously with their fears and foibles . ,1
19684,45503,45503,you never know where changing lanes is going to take you ,1
24426,33809,33809,"shows why , after only three films , director/co-writer jacques audiard , though little known in this country , belongs in the very top rank of french filmmakers ",1
26437,53718,53718,outstanding performance ,1
26301,38744,38744,perfectly pleasant if ,1
24274,12270,12270,'s fairly solid -- not to mention well edited so that it certainly does n't feel like a film that strays past the two and a half mark . ,1
22003,61994,61994,"suspense , intriguing characters ",1
5194,51534,51534,one level ,1
14427,48186,48186,"one of the better video-game-based flicks , is that the film acknowledges upfront that the plot makes no sense , such that the lack of linearity is the point of emotional and moral departure for protagonist alice . ",1
18500,23840,23840,capturing ,1
29416,28546,28546,builds gradually until you feel fully embraced by this gentle comedy . ,1
10143,20163,20163,you 'll still have a good time . '' ,1
12509,10884,10884,surprised at how much we care about the story ,1
10113,31191,31191,fuses the events of her life with the imagery in her paintings so vividly that the artist 's work may take on a striking new significance for anyone who sees the film ,1
12396,61962,61962,brings an irresistible blend of warmth and humor and a consistent embracing humanity in the face of life 's harshness ,1
38382,45646,45646,full-length classic ,1
7201,57412,57412,one terrific story ,1
35455,14981,14981,has all the dramatic weight of a raindrop ,0
17875,23675,23675,an entertaining mix ,1
23798,7763,7763,a very charming and funny movie . ,1
13957,41811,41811,the rare directors who feels acting is the heart and soul of cinema ,1
32364,54244,54244,as it is instructive ,1
3533,5436,5436,should please fans of chris fuhrman 's posthumously published cult novel ,1
23095,54882,54882,having a real writer plot ,1
15003,15407,15407,this is the best ` old neighborhood ' project since christopher walken kinda romanced cyndi lauper in the opportunists ,1
10897,11289,11289,"a sense of light-heartedness , that makes it attractive throughout ",1
1843,19079,19079,combined with stunning animation . ,1
36599,8751,8751,mostly martha will leave you with a smile on your face and a grumble in your stomach . ,1
28333,60174,60174,co-writer/director peter jackson 's expanded vision ,1
31577,17142,17142,the paranoid claustrophobia of a submarine movie with the unsettling spookiness of the supernatural -- ,1
8216,57713,57713,"arliss howard 's ambitious , moving , and adventurous directorial debut , big bad love ",1
7465,39871,39871,"an admirable reconstruction of terrible events , and a fitting ",1
17196,11233,11233,in the service of the lovers who inhabit it ,1
13856,3008,3008,by movies ' end you 'll swear you are wet in some places and feel sand creeping in others ,1
38073,9305,9305,a lot of tooth in roger dodger ,1
8660,1926,1926,of the year 's most enjoyable releases ,1
35258,25002,25002,often exciting ,1
17992,41619,41619,should be themselves ,1
22361,59517,59517,"the real star of this movie is the score , as in the songs translate well to film , ",1
2767,40028,40028,a perceptive study ,1
31555,9996,9996,"the emotion is impressively true for being so hot-blooded , and ",1
21699,18209,18209,art film ,1
8662,42554,42554,hold society in place ,1
300,25864,25864,sassy interpretation ,1
35360,43952,43952,good old fashioned spooks ,1
4299,49731,49731,"stanley kwan has directed not only one of the best gay love stories ever made , ",1
24060,5387,5387,goofiest stuff ,1
5596,56711,56711,"never succumbs to the trap of the maudlin or tearful , offering instead with its unflinching gaze a measure of faith in the future . ",1
11134,1018,1018,great ,1
14955,63635,63635,you 've spent the past 20 minutes looking at your watch ,0
32730,5676,5676,a warmth that is n't faked ,1
31606,23238,23238,inspires more ,1
21626,45063,45063,"ripe recipe , inspiring ingredients ",1
26458,19614,19614,a sultry evening or a beer-fueled afternoon in the sun can inspire even the most retiring heart to venture forth ,1
15950,53914,53914,the mark of a respectable summer blockbuster is one of two things : unadulterated thrills or genuine laughs . ,1
11915,63064,63064,"a true study , ",1
8110,61879,61879,highly recommended as an engrossing story about a horrifying historical event and the elements which contributed to it . ,1
